,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
173,2009-06-23,8.1,18.1,0.2,6.0,39.0,6.0,7.0,6.0,20.0,74.0,26.0,1015.0,1012.1,10.6,17.8,0.0,0.0
174,2009-06-24,5.4,14.4,0.0,13.0,31.0,6.0,13.0,6.0,19.0,96.0,69.0,1014.2,1013.6,9.1,13.9,0.0,0.0
175,2009-06-25,5.2,14.8,0.0,0.0,19.0,6.0,3.0,9.0,11.0,88.0,63.0,1015.2,1010.8,9.6,14.4,0.0,1.0
176,2009-06-26,9.5,11.8,3.8,4.0,26.0,4.0,4.0,9.0,13.0,99.0,95.0,1006.6,1003.5,9.7,11.4,1.0,1.0
177,2009-06-27,9.7,12.6,1.6,12.0,19.0,11.0,12.0,11.0,11.0,100.0,81.0,1007.5,1006.2,10.0,12.5,1.0,0.0
178,2009-06-28,6.5,17.7,0.0,6.0,30.0,3.0,6.0,13.0,19.0,97.0,53.0,1008.1,1005.7,9.6,17.1,0.0,0.0
179,2009-06-29,9.6,20.5,0.0,7.0,35.0,3.0,6.0,13.0,20.0,76.0,40.0,1009.6,1007.0,12.4,19.8,0.0,0.0
180,2009-06-30,12.3,23.2,0.0,13.0,94.0,3.0,13.0,33.0,41.0,36.0,80.0,1000.0,998.6,18.7,14.3,0.0,1.0
181,2009-07-01,9.3,17.0,2.0,13.0,50.0,7.0,14.0,19.0,26.0,61.0,47.0,1007.6,1007.8,11.1,16.0,1.0,0.0
182,2009-07-02,8.1,15.1,0.0,13.0,54.0,14.0,14.0,19.0,28.0,80.0,51.0,1012.9,1010.9,10.6,14.5,0.0,1.0
183,2009-07-03,8.1,15.2,3.8,12.0,39.0,13.0,12.0,19.0,20.0,92.0,72.0,1017.6,1017.6,9.6,14.2,1.0,0.0
184,2009-07-04,8.9,16.0,0.2,12.0,35.0,11.0,12.0,17.0,19.0,86.0,58.0,1023.2,1021.2,11.1,15.2,0.0,0.0
185,2009-07-05,7.6,13.9,0.0,10.0,22.0,8.0,10.0,7.0,11.0,93.0,52.0,1024.3,1022.6,9.4,12.6,0.0,0.0
186,2009-07-06,2.6,12.1,0.0,8.0,46.0,8.0,8.0,7.0,13.0,88.0,45.0,1025.2,1023.5,5.9,11.8,0.0,0.0
187,2009-07-07,-0.9,13.6,0.0,9.0,22.0,8.0,9.0,6.0,13.0,97.0,44.0,1025.8,1022.7,3.2,13.3,0.0,0.0
188,2009-07-08,-1.1,16.2,0.0,4.0,28.0,2.0,1.0,7.0,15.0,95.0,45.0,1026.3,1024.2,3.9,15.8,0.0,0.0
189,2009-07-09,3.9,18.5,0.0,4.0,28.0,4.0,4.0,13.0,20.0,80.0,41.0,1027.3,1023.7,9.0,18.2,0.0,0.0
190,2009-07-10,9.0,17.6,0.0,5.0,50.0,5.0,5.0,26.0,28.0,61.0,37.0,1023.3,1017.4,10.8,17.0,0.0,1.0
191,2009-07-11,10.7,14.9,1.8,5.0,52.0,5.0,5.0,26.0,33.0,64.0,68.0,1013.2,1008.0,12.5,13.2,1.0,1.0
192,2009-07-12,7.3,17.2,2.2,7.0,41.0,6.0,14.0,11.0,22.0,78.0,47.0,1009.9,1007.9,10.1,17.1,1.0,0.0
193,2009-07-13,7.1,15.7,0.0,13.0,50.0,14.0,13.0,20.0,22.0,80.0,43.0,1009.4,1006.8,10.0,15.6,0.0,0.0
194,2009-07-14,4.7,12.9,0.6,14.0,26.0,3.0,6.0,9.0,7.0,91.0,82.0,1006.9,1004.2,6.3,10.7,0.0,0.0
195,2009-07-15,5.0,14.3,0.6,14.0,22.0,15.0,13.0,9.0,13.0,97.0,56.0,1011.2,1011.4,7.3,13.7,0.0,0.0
196,2009-07-16,6.3,14.6,0.0,8.0,20.0,11.0,8.0,6.0,11.0,99.0,43.0,1017.3,1017.7,7.4,14.3,0.0,0.0
197,2009-07-17,2.2,14.3,0.0,7.0,43.0,4.0,6.0,2.0,15.0,97.0,47.0,1023.3,1021.2,4.3,13.3,0.0,0.0
198,2009-07-18,3.0,17.3,0.0,3.0,43.0,5.0,6.0,19.0,20.0,70.0,38.0,1019.5,1015.7,8.4,16.6,0.0,0.0
199,2009-07-19,6.2,19.8,0.0,6.0,35.0,6.0,6.0,11.0,22.0,63.0,34.0,1019.8,1016.7,9.2,18.9,0.0,0.0
200,2009-07-20,6.8,21.3,0.0,3.0,50.0,3.0,6.0,24.0,30.0,41.0,19.0,1018.4,1014.7,11.8,20.8,0.0,0.0
201,2009-07-21,6.2,24.9,0.0,6.0,44.0,4.0,6.0,22.0,24.0,37.0,17.0,1012.1,1006.8,11.3,23.9,0.0,0.0
202,2009-07-22,6.9,19.8,0.0,13.0,65.0,7.0,13.0,6.0,33.0,77.0,35.0,1009.5,1006.9,10.1,17.2,0.0,0.0
203,2009-07-23,2.2,14.0,0.4,8.0,30.0,12.0,10.0,11.0,13.0,85.0,37.0,1022.3,1022.9,5.9,13.4,0.0,0.0
204,2009-07-24,-1.8,15.1,0.0,7.0,31.0,5.0,7.0,7.0,15.0,81.0,35.0,1026.9,1024.4,3.9,14.6,0.0,0.0
205,2009-07-25,1.1,16.1,0.0,3.0,37.0,5.0,3.0,9.0,19.0,75.0,28.0,1024.4,1019.2,4.0,15.5,0.0,0.0
206,2009-07-26,3.9,13.3,0.0,7.0,20.0,5.0,14.0,7.0,11.0,70.0,64.0,1015.6,1014.2,7.0,13.0,0.0,0.0
207,2009-07-27,3.8,16.9,0.0,13.0,41.0,7.0,15.0,11.0,24.0,91.0,50.0,1022.6,1021.4,8.1,15.8,0.0,0.0
208,2009-07-28,5.1,16.1,0.0,13.0,28.0,13.0,13.0,13.0,19.0,97.0,56.0,1026.5,1024.7,8.1,15.2,0.0,0.0
209,2009-07-29,4.8,16.0,0.0,13.0,30.0,14.0,7.0,9.0,15.0,96.0,61.0,1028.1,1026.9,9.0,15.4,0.0,0.0
210,2009-07-30,5.3,16.6,0.2,14.0,31.0,7.0,14.0,7.0,19.0,100.0,56.0,1027.6,1024.1,8.5,16.1,0.0,0.0
211,2009-07-31,8.0,17.2,0.0,13.0,31.0,14.0,15.0,15.0,19.0,99.0,46.0,1025.9,1024.4,9.6,16.5,0.0,0.0
212,2009-08-01,4.5,15.5,0.0,14.0,28.0,13.0,15.0,4.0,13.0,96.0,52.0,1029.3,1027.0,7.9,15.3,0.0,0.0
213,2009-08-02,3.9,18.5,0.0,14.0,39.0,3.0,14.0,9.0,20.0,78.0,38.0,1028.3,1023.7,8.6,18.4,0.0,0.0
214,2009-08-03,6.0,15.7,0.0,13.0,31.0,13.0,3.0,7.0,9.0,81.0,36.0,1026.3,1024.2,9.2,15.3,0.0,0.0
215,2009-08-04,4.7,19.0,0.0,12.0,30.0,13.0,12.0,13.0,17.0,64.0,40.0,1021.5,1019.1,9.7,18.4,0.0,0.0
216,2009-08-05,5.1,20.8,0.0,6.0,28.0,7.0,6.0,4.0,17.0,77.0,35.0,1021.8,1018.8,10.9,20.1,0.0,0.0
217,2009-08-06,10.8,25.0,0.0,7.0,54.0,3.0,6.0,20.0,30.0,35.0,17.0,1017.5,1012.7,15.7,23.9,0.0,0.0
218,2009-08-07,10.7,16.5,0.0,15.0,61.0,15.0,11.0,19.0,24.0,64.0,28.0,1020.0,1021.4,11.7,16.0,0.0,0.0
219,2009-08-08,-1.4,17.3,0.0,5.0,30.0,5.0,5.0,9.0,15.0,64.0,17.0,1026.6,1021.9,6.2,16.8,0.0,0.0
220,2009-08-09,1.0,18.7,0.0,3.0,33.0,3.0,6.0,9.0,13.0,46.0,17.0,1019.2,1015.3,8.0,18.5,0.0,0.0
221,2009-08-10,7.9,19.7,0.0,1.0,44.0,4.0,4.0,17.0,22.0,32.0,21.0,1011.4,1005.4,12.2,18.6,0.0,0.0
222,2009-08-11,6.8,18.5,0.2,13.0,48.0,14.0,13.0,15.0,22.0,87.0,45.0,1009.1,1009.1,10.5,16.5,0.0,0.0
223,2009-08-12,5.9,18.1,0.0,13.0,31.0,13.0,13.0,17.0,20.0,95.0,49.0,1014.5,1012.5,9.1,17.1,0.0,0.0
224,2009-08-13,2.8,20.3,0.0,13.0,26.0,13.0,15.0,0.0,13.0,80.0,41.0,1016.9,1015.3,10.0,18.7,0.0,0.0
225,2009-08-14,5.5,21.9,0.0,3.0,30.0,1.0,3.0,11.0,20.0,65.0,27.0,1021.1,1017.0,13.0,21.4,0.0,0.0
226,2009-08-15,5.6,27.6,0.0,5.0,56.0,5.0,3.0,17.0,33.0,50.0,15.0,1015.4,1010.2,12.9,27.0,0.0,1.0
227,2009-08-16,12.8,21.0,1.2,6.0,80.0,13.0,13.0,26.0,37.0,68.0,23.0,1006.4,1007.3,16.4,20.1,1.0,0.0
228,2009-08-17,7.5,18.3,0.0,13.0,44.0,13.0,14.0,19.0,24.0,69.0,32.0,1021.3,1022.3,11.8,17.3,0.0,0.0
229,2009-08-18,2.4,21.1,0.0,5.0,24.0,5.0,5.0,9.0,17.0,56.0,30.0,1028.4,1024.4,10.1,20.5,0.0,0.0
230,2009-08-19,5.3,19.6,0.0,3.0,35.0,5.0,6.0,15.0,17.0,47.0,28.0,1024.0,1020.0,11.3,18.8,0.0,0.0
231,2009-08-20,7.3,24.2,0.0,7.0,31.0,6.0,7.0,15.0,20.0,63.0,29.0,1017.4,1011.5,13.1,23.4,0.0,0.0
232,2009-08-21,12.4,18.2,0.0,13.0,61.0,14.0,15.0,17.0,22.0,58.0,45.0,1004.8,1005.3,16.1,16.9,0.0,0.0
233,2009-08-22,9.1,16.2,0.0,3.0,37.0,5.0,3.0,19.0,17.0,59.0,72.0,1010.1,1006.7,12.0,15.7,0.0,1.0
234,2009-08-23,5.9,21.1,1.4,6.0,44.0,5.0,6.0,11.0,30.0,100.0,42.0,1009.6,1005.0,11.0,20.5,1.0,0.0
235,2009-08-24,11.0,20.6,0.0,13.0,78.0,14.0,14.0,24.0,35.0,52.0,22.0,1006.7,1001.7,14.6,19.8,0.0,0.0
236,2009-08-25,6.5,17.9,0.4,14.0,67.0,7.0,14.0,24.0,41.0,62.0,31.0,1013.2,1010.0,10.8,17.0,0.0,0.0
237,2009-08-26,7.0,20.3,0.0,13.0,50.0,14.0,14.0,20.0,20.0,59.0,21.0,1018.3,1015.8,11.8,19.7,0.0,0.0
238,2009-08-27,3.4,22.1,0.0,6.0,41.0,7.0,13.0,13.0,20.0,45.0,16.0,1017.0,1012.8,11.4,21.5,0.0,0.0
239,2009-08-28,5.1,21.4,0.0,3.0,41.0,5.0,3.0,19.0,24.0,52.0,22.0,1014.7,1009.8,13.5,20.9,0.0,1.0
240,2009-08-29,10.2,19.9,4.6,13.0,57.0,14.0,15.0,19.0,17.0,80.0,62.0,1002.3,1003.1,14.1,18.2,1.0,0.0
241,2009-08-30,5.1,15.0,0.4,14.0,37.0,13.0,13.0,19.0,24.0,74.0,42.0,1019.0,1018.3,9.1,14.7,0.0,0.0
242,2009-08-31,7.3,18.8,0.0,14.0,41.0,14.0,13.0,17.0,24.0,70.0,47.0,1021.8,1019.4,11.8,17.8,0.0,0.0
243,2009-09-01,6.3,19.4,0.0,7.0,24.0,5.0,14.0,2.0,13.0,79.0,38.0,1024.2,1020.5,11.8,19.2,0.0,0.0
244,2009-09-02,7.8,23.7,0.0,3.0,50.0,5.0,5.0,26.0,33.0,45.0,19.0,1019.8,1013.5,15.9,23.1,0.0,0.0
245,2009-09-03,11.6,21.5,0.0,13.0,43.0,14.0,13.0,19.0,22.0,37.0,30.0,1012.3,1010.5,17.3,20.8,0.0,0.0
246,2009-09-04,6.4,19.1,0.4,13.0,44.0,14.0,13.0,20.0,28.0,67.0,31.0,1016.2,1014.2,12.3,19.0,0.0,0.0
247,2009-09-05,4.2,17.8,0.0,6.0,33.0,13.0,14.0,13.0,15.0,52.0,31.0,1020.8,1017.2,12.3,17.2,0.0,0.0
248,2009-09-06,5.5,24.1,0.0,3.0,54.0,5.0,6.0,26.0,30.0,40.0,13.0,1012.0,1004.7,14.2,23.2,0.0,0.0
249,2009-09-07,7.5,20.1,0.0,15.0,50.0,13.0,15.0,20.0,31.0,60.0,44.0,1007.8,1007.1,13.3,18.0,0.0,0.0
250,2009-09-08,7.2,18.6,0.2,12.0,39.0,12.0,12.0,17.0,20.0,64.0,30.0,1017.5,1015.4,11.3,17.8,0.0,0.0
251,2009-09-09,6.6,17.0,0.0,15.0,30.0,11.0,13.0,13.0,17.0,71.0,33.0,1019.6,1016.4,10.4,16.2,0.0,0.0
252,2009-09-10,2.4,20.4,0.0,7.0,30.0,6.0,6.0,7.0,17.0,56.0,24.0,1020.5,1017.3,11.9,19.4,0.0,0.0
253,2009-09-11,9.1,31.3,0.0,6.0,67.0,3.0,6.0,35.0,39.0,21.0,4.0,1016.3,1010.6,18.1,30.4,0.0,0.0
254,2009-09-12,12.4,34.0,0.0,6.0,70.0,3.0,6.0,26.0,33.0,8.0,5.0,1013.6,1009.8,23.9,33.4,0.0,0.0
255,2009-09-13,16.1,23.7,0.0,13.0,57.0,11.0,13.0,9.0,30.0,54.0,16.0,1016.3,1016.0,17.9,22.7,0.0,0.0
256,2009-09-14,4.2,18.7,0.0,2.0,26.0,9.0,13.0,9.0,9.0,54.0,24.0,1025.4,1021.2,12.5,18.0,0.0,0.0
257,2009-09-15,4.4,24.0,0.0,7.0,50.0,5.0,6.0,20.0,11.0,28.0,14.0,1021.8,1017.5,14.5,22.8,0.0,0.0
258,2009-09-16,8.6,28.4,0.0,5.0,44.0,5.0,3.0,26.0,24.0,20.0,6.0,1019.1,1012.4,17.3,27.9,0.0,1.0
259,2009-09-17,15.0,20.1,4.6,15.0,56.0,7.0,12.0,11.0,26.0,94.0,66.0,1011.8,1013.6,16.8,18.3,1.0,0.0
260,2009-09-18,5.3,21.3,0.4,7.0,24.0,1.0,6.0,13.0,11.0,70.0,28.0,1023.9,1019.0,12.1,20.4,0.0,0.0
261,2009-09-19,9.6,27.2,0.0,7.0,39.0,3.0,14.0,20.0,22.0,48.0,33.0,1015.7,1012.6,18.6,26.5,0.0,0.0
262,2009-09-20,7.9,21.5,0.2,15.0,33.0,12.0,13.0,13.0,17.0,54.0,25.0,1017.8,1015.1,15.1,20.9,0.0,0.0
263,2009-09-21,8.4,24.1,0.0,4.0,72.0,1.0,1.0,24.0,39.0,43.0,34.0,1012.1,998.2,15.7,23.5,0.0,1.0
264,2009-09-22,9.0,24.1,7.2,13.0,70.0,6.0,3.0,19.0,17.0,66.0,27.0,1002.8,993.7,14.2,23.1,1.0,1.0
265,2009-09-23,10.0,19.1,11.2,13.0,52.0,12.0,13.0,22.0,31.0,74.0,60.0,1009.8,1011.8,14.1,17.8,1.0,0.0
266,2009-09-24,8.5,21.1,0.2,14.0,41.0,7.0,14.0,19.0,17.0,70.0,36.0,1017.0,1013.1,13.8,20.5,0.0,0.0
267,2009-09-25,11.8,20.7,0.0,15.0,57.0,6.0,12.0,19.0,28.0,35.0,53.0,1005.9,1000.8,18.6,16.9,0.0,1.0
268,2009-09-26,6.0,14.8,4.8,15.0,59.0,13.0,13.0,30.0,26.0,69.0,56.0,1010.4,1013.1,10.6,13.1,1.0,1.0
269,2009-09-27,5.8,15.9,1.2,12.0,48.0,12.0,12.0,20.0,22.0,69.0,39.0,1020.3,1017.7,9.9,15.5,1.0,0.0
270,2009-09-28,4.6,17.9,0.0,15.0,33.0,12.0,15.0,15.0,17.0,79.0,44.0,1019.6,1015.2,10.0,16.6,0.0,0.0
271,2009-09-29,4.7,22.6,0.0,3.0,33.0,5.0,3.0,20.0,15.0,55.0,26.0,1016.6,1011.5,13.9,21.9,0.0,0.0
272,2009-09-30,10.1,29.4,0.0,5.0,61.0,3.0,3.0,28.0,30.0,19.0,6.0,1012.3,1007.3,19.3,28.9,0.0,0.0
273,2009-10-01,17.0,22.7,0.0,8.0,43.0,13.0,12.0,9.0,19.0,60.0,36.0,1010.7,1010.6,17.3,21.7,0.0,1.0
274,2009-10-02,10.3,13.5,1.6,10.0,46.0,9.0,8.0,15.0,22.0,90.0,73.0,1012.2,1011.8,10.6,12.7,1.0,1.0
275,2009-10-03,9.7,18.2,2.8,8.0,41.0,11.0,8.0,20.0,20.0,62.0,36.0,1018.8,1016.8,11.5,17.0,1.0,0.0
276,2009-10-04,7.9,19.4,0.0,12.0,33.0,11.0,12.0,9.0,17.0,74.0,36.0,1021.0,1020.0,12.2,18.6,0.0,0.0
277,2009-10-05,6.1,20.4,0.0,15.0,35.0,11.0,12.0,11.0,17.0,70.0,37.0,1024.6,1022.8,12.0,20.2,0.0,0.0
278,2009-10-06,6.3,16.7,0.0,8.0,54.0,8.0,12.0,13.0,17.0,80.0,49.0,1026.3,1023.7,9.6,15.7,0.0,1.0
279,2009-10-07,3.2,17.4,1.8,8.0,44.0,8.0,8.0,20.0,22.0,69.0,23.0,1026.3,1024.8,7.7,16.5,1.0,0.0
280,2009-10-08,3.2,18.6,0.0,10.0,37.0,9.0,8.0,19.0,19.0,65.0,23.0,1028.4,1026.4,8.6,17.7,0.0,0.0
281,2009-10-09,5.1,20.4,0.0,2.0,39.0,9.0,2.0,15.0,7.0,70.0,30.0,1027.6,1024.7,8.8,18.1,0.0,0.0
282,2009-10-10,6.0,23.1,0.0,5.0,35.0,0.0,4.0,15.0,15.0,52.0,24.0,1025.6,1022.0,13.2,20.7,0.0,0.0
283,2009-10-11,7.7,27.6,0.0,3.0,37.0,4.0,3.0,19.0,17.0,43.0,14.0,1018.3,1013.0,16.0,26.3,0.0,0.0
284,2009-10-12,16.0,22.3,0.0,13.0,65.0,13.0,13.0,13.0,31.0,63.0,24.0,1005.3,1003.3,17.6,21.1,0.0,0.0
285,2009-10-13,11.8,19.6,0.2,14.0,69.0,14.0,14.0,30.0,35.0,68.0,32.0,1001.7,1001.2,14.0,18.6,0.0,1.0
286,2009-10-14,10.4,20.1,2.8,15.0,52.0,13.0,15.0,24.0,28.0,82.0,39.0,1008.4,1009.5,12.4,18.7,1.0,0.0
287,2009-10-15,9.6,17.7,0.0,15.0,57.0,13.0,15.0,22.0,33.0,79.0,74.0,1013.1,1014.7,13.0,11.6,0.0,1.0
288,2009-10-16,5.5,19.7,1.6,12.0,39.0,15.0,12.0,19.0,17.0,74.0,43.0,1021.8,1021.3,10.9,17.1,1.0,0.0
289,2009-10-17,7.5,19.8,0.0,8.0,33.0,8.0,8.0,13.0,17.0,79.0,36.0,1027.5,1026.3,11.5,17.8,0.0,0.0
290,2009-10-18,6.0,22.5,0.0,12.0,35.0,10.0,12.0,7.0,11.0,68.0,30.0,1029.9,1026.7,11.6,21.0,0.0,0.0
291,2009-10-19,5.7,27.2,0.0,7.0,24.0,0.0,3.0,13.0,15.0,53.0,18.0,1027.3,1023.5,14.6,25.1,0.0,0.0
292,2009-10-20,9.8,33.6,0.0,7.0,39.0,3.0,13.0,17.0,19.0,16.0,4.0,1020.5,1016.6,22.1,32.6,0.0,0.0
293,2009-10-21,14.9,27.0,0.0,8.0,33.0,8.0,8.0,15.0,13.0,76.0,29.0,1020.3,1019.4,16.1,24.5,0.0,0.0
294,2009-10-22,9.8,29.3,0.0,8.0,28.0,9.0,12.0,19.0,9.0,49.0,21.0,1022.1,1019.3,15.8,28.1,0.0,0.0
295,2009-10-23,11.3,29.9,0.0,8.0,31.0,11.0,12.0,11.0,13.0,56.0,23.0,1022.5,1020.0,15.8,28.1,0.0,0.0
296,2009-10-24,15.2,32.8,0.0,12.0,39.0,1.0,13.0,13.0,11.0,32.0,17.0,1019.3,1016.0,19.9,31.5,0.0,0.0
297,2009-10-25,12.1,20.7,0.0,8.0,52.0,8.0,8.0,28.0,28.0,58.0,28.0,1020.4,1019.6,14.2,19.0,0.0,0.0
298,2009-10-26,6.9,25.5,0.0,10.0,46.0,10.0,9.0,28.0,24.0,55.0,27.0,1024.6,1021.1,11.4,23.9,0.0,0.0
299,2009-10-27,10.2,28.4,0.0,1.0,35.0,0.0,2.0,20.0,20.0,42.0,29.0,1024.1,1020.2,17.8,26.6,0.0,0.0
300,2009-10-28,16.1,32.0,0.0,4.0,37.0,4.0,0.0,15.0,15.0,49.0,26.0,1021.8,1017.9,23.5,31.0,0.0,0.0
301,2009-10-29,17.2,33.6,0.0,5.0,37.0,3.0,3.0,19.0,19.0,48.0,24.0,1019.5,1016.4,25.8,32.2,0.0,0.0
302,2009-10-30,20.6,35.8,0.0,3.0,37.0,3.0,3.0,24.0,24.0,43.0,20.0,1018.4,1016.3,26.6,34.8,0.0,0.0
303,2009-10-31,21.1,38.2,0.0,9.0,48.0,5.0,6.0,30.0,19.0,44.0,16.0,1019.1,1016.0,26.5,36.6,0.0,0.0
304,2009-11-01,20.7,39.3,0.0,14.0,44.0,5.0,13.0,9.0,17.0,34.0,18.0,1018.2,1016.4,28.0,37.8,0.0,0.0
305,2009-11-02,22.0,40.3,0.2,12.0,56.0,5.0,6.0,19.0,24.0,32.0,11.0,1016.7,1012.0,29.2,39.2,0.0,0.0
306,2009-11-03,14.2,23.8,0.0,15.0,46.0,15.0,15.0,24.0,24.0,54.0,35.0,1016.9,1016.4,16.2,22.1,0.0,0.0
307,2009-11-04,8.5,24.2,0.0,11.0,37.0,11.0,12.0,17.0,15.0,58.0,26.0,1022.8,1020.2,13.3,21.8,0.0,0.0
308,2009-11-05,8.3,23.4,0.0,8.0,35.0,10.0,10.0,19.0,17.0,46.0,24.0,1024.4,1021.1,14.7,21.2,0.0,0.0
309,2009-11-06,9.6,30.0,0.0,9.0,30.0,9.0,4.0,13.0,13.0,48.0,16.0,1023.9,1020.1,16.4,28.2,0.0,0.0
310,2009-11-07,14.6,35.3,0.0,4.0,50.0,5.0,13.0,28.0,6.0,34.0,21.0,1023.0,1021.0,25.5,33.3,0.0,0.0
311,2009-11-08,20.2,34.7,0.0,1.0,39.0,5.0,5.0,24.0,17.0,40.0,22.0,1025.0,1021.9,26.5,33.8,0.0,0.0
312,2009-11-09,19.8,36.3,0.0,5.0,37.0,5.0,10.0,17.0,15.0,30.0,17.0,1022.4,1019.1,29.4,34.5,0.0,0.0
313,2009-11-10,17.9,38.5,0.0,2.0,41.0,3.0,7.0,13.0,9.0,23.0,13.0,1019.7,1016.9,29.6,37.2,0.0,0.0
314,2009-11-11,19.2,41.0,0.0,5.0,39.0,4.0,13.0,13.0,15.0,23.0,9.0,1019.2,1017.0,31.1,40.5,0.0,0.0
315,2009-11-12,25.1,41.1,0.0,8.0,50.0,9.0,12.0,13.0,11.0,31.0,11.0,1018.6,1015.5,29.9,40.3,0.0,0.0
316,2009-11-13,19.5,38.2,0.0,8.0,35.0,9.0,8.0,11.0,17.0,39.0,8.0,1018.3,1014.2,24.9,36.7,0.0,0.0
317,2009-11-14,18.9,40.3,0.0,9.0,37.0,0.0,10.0,9.0,22.0,27.0,6.0,1013.5,1010.3,27.7,39.3,0.0,0.0
318,2009-11-15,20.7,41.6,0.0,15.0,35.0,10.0,15.0,11.0,19.0,25.0,7.0,1010.8,1007.6,28.6,40.7,0.0,0.0
319,2009-11-16,22.1,35.3,0.0,11.0,41.0,11.0,11.0,17.0,22.0,25.0,17.0,1007.8,1006.4,28.4,33.5,0.0,0.0
320,2009-11-17,14.7,32.1,0.0,9.0,31.0,9.0,11.0,19.0,11.0,49.0,20.0,1010.8,1007.6,18.7,29.8,0.0,0.0
321,2009-11-18,17.2,42.1,0.0,5.0,43.0,1.0,3.0,15.0,20.0,22.0,8.0,1006.7,1002.5,27.0,39.7,0.0,0.0
322,2009-11-19,23.9,41.7,0.0,7.0,50.0,9.0,15.0,9.0,6.0,32.0,11.0,1007.5,1005.4,28.8,40.4,0.0,0.0
323,2009-11-20,26.9,35.3,0.0,13.0,52.0,10.0,15.0,20.0,19.0,20.0,43.0,1005.0,1008.0,34.0,29.2,0.0,1.0
324,2009-11-21,20.6,22.5,2.6,14.0,30.0,5.0,3.0,13.0,17.0,96.0,89.0,1009.5,1008.1,21.3,21.7,1.0,1.0
325,2009-11-22,15.1,23.4,39.8,13.0,52.0,12.0,15.0,26.0,24.0,88.0,58.0,1005.1,1011.5,15.4,21.1,1.0,0.0
326,2009-11-23,11.6,22.8,0.0,10.0,41.0,10.0,10.0,26.0,15.0,52.0,26.0,1024.9,1023.4,14.4,22.2,0.0,0.0
327,2009-11-24,12.9,27.1,0.0,9.0,43.0,10.0,9.0,22.0,22.0,45.0,14.0,1024.0,1021.3,18.3,26.5,0.0,0.0
328,2009-11-25,17.8,35.3,0.0,14.0,46.0,9.0,1.0,17.0,15.0,51.0,28.0,1018.3,1012.8,22.9,34.5,0.0,1.0
329,2009-11-26,19.5,22.7,7.6,7.0,46.0,4.0,7.0,28.0,20.0,94.0,95.0,1011.4,1007.4,19.5,17.1,1.0,1.0
330,2009-11-27,15.3,33.4,13.2,14.0,102.0,3.0,3.0,11.0,26.0,68.0,29.0,1009.4,1005.1,21.6,30.7,1.0,1.0
331,2009-11-28,13.9,23.7,1.6,13.0,65.0,14.0,7.0,28.0,31.0,50.0,31.0,1007.4,1004.0,18.5,21.9,1.0,0.0
332,2009-11-29,14.3,23.8,0.2,13.0,63.0,12.0,15.0,26.0,22.0,68.0,38.0,1007.0,1007.2,16.6,22.5,0.0,0.0
333,2009-11-30,12.8,25.2,0.4,11.0,50.0,11.0,8.0,20.0,19.0,71.0,36.0,1014.4,1012.8,15.5,23.3,0.0,0.0
334,2009-12-01,12.4,27.2,0.6,2.0,33.0,9.0,2.0,20.0,17.0,49.0,20.0,1019.1,1017.2,17.6,25.8,0.0,0.0
335,2009-12-02,11.9,30.8,0.0,5.0,28.0,0.0,0.0,13.0,7.0,35.0,14.0,1020.3,1017.1,22.2,28.8,0.0,0.0
336,2009-12-03,16.4,34.6,0.0,7.0,57.0,3.0,15.0,24.0,35.0,14.0,22.0,1016.2,1013.7,25.7,31.5,0.0,0.0
337,2009-12-04,11.3,26.9,0.0,11.0,30.0,9.0,0.0,19.0,11.0,50.0,15.0,1021.2,1018.0,15.3,25.0,0.0,0.0
338,2009-12-05,12.0,27.1,0.0,11.0,35.0,8.0,11.0,19.0,17.0,56.0,27.0,1020.0,1017.4,16.1,24.8,0.0,0.0
339,2009-12-06,14.1,30.9,0.0,14.0,28.0,10.0,9.0,9.0,9.0,55.0,22.0,1017.8,1013.8,18.7,28.2,0.0,0.0
340,2009-12-07,15.0,32.1,0.0,15.0,31.0,9.0,12.0,11.0,19.0,51.0,18.0,1013.9,1011.4,20.9,31.1,0.0,0.0
341,2009-12-08,18.3,21.9,0.0,8.0,54.0,10.0,12.0,22.0,17.0,67.0,74.0,1009.6,1009.9,18.3,18.6,0.0,1.0
342,2009-12-09,8.8,24.6,8.4,14.0,28.0,8.0,6.0,13.0,9.0,61.0,31.0,1013.0,1010.8,14.7,21.4,1.0,0.0
343,2009-12-10,14.6,24.2,0.0,15.0,65.0,11.0,14.0,13.0,30.0,58.0,36.0,1010.6,1009.7,18.0,23.1,0.0,0.0
344,2009-12-11,9.2,24.2,1.0,11.0,39.0,12.0,11.0,13.0,20.0,60.0,26.0,1021.5,1020.1,15.2,22.0,0.0,0.0
345,2009-12-12,11.2,26.9,0.0,11.0,41.0,11.0,15.0,19.0,19.0,60.0,35.0,1022.6,1019.4,16.5,24.9,0.0,0.0
346,2009-12-13,12.4,29.1,0.0,11.0,31.0,8.0,11.0,15.0,15.0,58.0,27.0,1021.7,1018.8,17.5,26.4,0.0,0.0
347,2009-12-14,15.4,32.1,0.0,8.0,33.0,9.0,10.0,15.0,15.0,56.0,16.0,1021.4,1018.2,19.3,30.5,0.0,0.0
